X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATECREATE
-115.568728254999954,32.780434681000024,1805,1300,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,NOT AVAILABLE,EL CENTRO,CA,92243,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,161,IMPERIAL,06025,USA,32.780434681,-115.568728255,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ecrmc.org,NOT AVAILABLE,NOT AVAILABLE,06,GOVERNMENT - LOCAL,-999,161,IV,Y,2012-11-12T00:00:00.000Z
-115.553798649999976,32.959092973000054,1806,1301,PIONEERS MEMORIAL HOSPITAL,207 WEST LEGION ROAD,NOT AVAILABLE,BRAWLEY,CA,92227,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,107,IMPERIAL,06025,USA,32.9590929730001,-115.55379865,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.pmhd.org,NOT AVAILABLE,NOT AVAILABLE,06,GOVERNMENT - DISTRICT/AUTHORITY,-999,107,IV,Y,2012-11-12T00:00:00.000Z
-105.965533525999945,37.262794040000074,1807,1302,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,19021 US HWY 285,NOT AVAILABLE,LA JARA,CO,81140,NOT AVAILABLE,(719) 274-5121,CRITICAL ACCESS,OPEN,17,CONEJOS,08021,USA,37.2627940400001,-105.965533526,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.cchco.org,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - DISTRICT/AUTHORITY,-999,17,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-105.073712010999941,38.974343960000041,1808,1303,PIKES PEAK REGIONAL HOSPITAL,16420 HIGHWAY 24,NOT AVAILABLE,WOODLAND PARK,CO,80863,NOT AVAILABLE,(719) 687-9999,CRITICAL ACCESS,OPEN,15,TELLER,08119,USA,38.9743439600001,-105.073712011,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.pprmc.org,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,15,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-102.268324214999936,40.99391889200006,1809,1304,SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR STREET,NOT AVAILABLE,JULESBURG,CO,80737,NOT AVAILABLE,(970) 474-3323,CRITICAL ACCESS,OPEN,64,SEDGWICK,08115,USA,40.9939188920001,-102.268324215,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.schealth.org/,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - LOCAL,-999,64,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-121.630590289999986,36.698516570000038,1810,1305,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,NOT AVAILABLE,SALINAS,CA,93906,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,172,MONTEREY,06053,USA,36.69851657,-121.63059029,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.natividad.com,NOT AVAILABLE,NOT AVAILABLE,06,GOVERNMENT - LOCAL,-999,172,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-118.96232892099998,37.643950209000018,1811,1306,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD,NOT AVAILABLE,MAMMOTH LAKES,CA,93546,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,17,MONO,06051,USA,37.643950209,-118.962328921,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.mammothhospital.com,NOT AVAILABLE,NOT AVAILABLE,06,GOVERNMENT - DISTRICT/AUTHORITY,-999,17,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.82641315599993,33.788614943000027,1812,1307,CHAPMAN MEDICAL CENTER,2601 EAST CHAPMAN AVENUE,NOT AVAILABLE,ORANGE,CA,92669,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,114,ORANGE,06059,USA,33.788614943,-117.826413156,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.chapmanmedicalcenter.com,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,114,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.911852105999955,33.651854544000052,1813,1308,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,NOT AVAILABLE,COSTA MESA,CA,92627,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,122,ORANGE,06059,USA,33.6518545440001,-117.911852106,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.collegehospitals.com/cosHome,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,122,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.92280305599995,33.663444206000058,1814,1309,FAIRVIEW DEVELOPMENTAL CENTER,2501 HARBOR BOULEVARD,NOT AVAILABLE,COSTA MESA,CA,92626,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,1218,ORANGE,06059,USA,33.6634442060001,-117.922803056,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.dds.ca.gov/Fairview/Index.cfm,NOT AVAILABLE,NOT AVAILABLE,06,GOVERNMENT - STATE,-999,1218,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.935969509999936,33.714934772000042,1815,1310,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,17100 EUCLID STREET,NOT AVAILABLE,FOUNTAIN VALLEY,CA,92708,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,293,ORANGE,06059,USA,33.714934772,-117.93596951,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.fountainvalleyhospital.com,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,293,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-117.934547919999943,33.714664435000024,1816,1311,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - WARNER,11250 WARNER AVENUE,NOT AVAILABLE,FOUNTAIN VALLEY,CA,92708,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,107,ORANGE,06059,USA,33.714664435,-117.93454792,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.fountainvalleyhospital.com,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,107,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-117.907535781999968,33.622285164000054,1817,1312,NEWPORT BAY HOSPITAL,1501 EAST 16TH STREET,NOT AVAILABLE,NEWPORT BEACH,CA,92663,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,36,ORANGE,06059,USA,33.6222851640001,-117.907535782,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.newportbayhospital.com,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,36,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.909355224999956,33.819733260000078,1818,1313,ANAHEIM GLOBAL MEDICAL CENTER,1025 SOUTH ANAHEIM BLVD.,NOT AVAILABLE,ANAHEIM,CA,92805,NOT AVAILABLE,(714) 533-6220,GENERAL ACUTE CARE,OPEN,189,ORANGE,06059,USA,33.8197332600001,-117.909355225,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.anaheim-gmc.com/,NOT AVAILABLE,WESTERN MEDICAL ANAHEIM,06,PROPRIETARY,-999,189,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-120.997020690999989,37.665147604000019,1819,1314,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,NOT AVAILABLE,MODESTO,CA,95350,NOT AVAILABLE,(209) 578-1211,GENERAL ACUTE CARE,OPEN,394,STANISLAUS,06099,USA,37.665147604,-120.997020691,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.dmc-modesto.com,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,394,II,Y,2012-11-12T00:00:00.000Z
-120.958499922999977,37.664801074000025,1820,1315,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,NOT AVAILABLE,MODESTO,CA,95355,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,23,STANISLAUS,06099,USA,37.664801074,-120.958499923,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stanislaussurgical.com,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,23,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-121.617549549999978,39.153603625000073,1821,1316,NORTH VALLEY BEHAVIORAL HEALTH,1535 PLUMAS COURT,NOT AVAILABLE,YUBA CITY,CA,95993,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,16,SUTTER,06101,USA,39.1536036250001,-121.61754955,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nvbh.com/NVBH/Home.html,NOT AVAILABLE,NOT AVAILABLE,06,PROPRIETARY,-999,16,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-104.990975105999951,39.728201143000028,1822,1317,DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,NOT AVAILABLE,DENVER,CO,80204,NOT AVAILABLE,(303) 436-6000,GENERAL ACUTE CARE,OPEN,409,DENVER,08031,USA,39.728201143,-104.990975106,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.denverhealth.org,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - DISTRICT/AUTHORITY,-999,409,I,Y,2012-11-20T00:00:00.000Z
-104.966788513999958,39.747220994000024,1823,1318,PRESBYTERIAN ST LUKE'S MEDICAL CENTER,1719 E 19TH AVE,NOT AVAILABLE,DENVER,CO,80218,NOT AVAILABLE,(303) 839-6100,GENERAL ACUTE CARE,OPEN,389,DENVER,08031,USA,39.747220994,-104.966788514,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.pslmc.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,389,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.934509142999971,39.731977945000054,1824,1319,ROSE MEDICAL CENTER,4567 E 9TH AVENUE,NOT AVAILABLE,DENVER,CO,80220,NOT AVAILABLE,(303) 320-2121,GENERAL ACUTE CARE,OPEN,262,DENVER,08031,USA,39.731977945,-104.934509143,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.rosebabies.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,262,II,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-105.032427381,39.64106738100002,1825,1320,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,3520 W OXFORD AVE,NOT AVAILABLE,DENVER,CO,80236,NOT AVAILABLE,(303) 866-7066,PSYCHIATRIC,OPEN,297,DENVER,08031,USA,39.641067381,-105.032427381,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cdhs.state.co.us/cmhifl,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - STATE,-999,297,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-105.034982303999982,39.743599109000066,1826,1321,COLORADO ACUTE LONG TERM HOSPITAL,1690 N MEAD ST,NOT AVAILABLE,DENVER,CO,80204,NOT AVAILABLE,(303) 264-6865,LONG TERM CARE,OPEN,63,DENVER,08031,USA,39.7435991090001,-105.034982304,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lifecare-hospitals.com/hospital/colorado,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,63,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-104.964522,39.746336,1827,1322,KINDRED HOSPITAL-DENVER,1920 HIGH ST,NOT AVAILABLE,DENVER,CO,80218,NOT AVAILABLE,(303) 320-5871,GENERAL ACUTE CARE,OPEN,68,DENVER,08031,USA,39.746336,-104.964522,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.kh-denver.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,68,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-104.96798062299996,39.746649924000046,1828,1323,SELECT SPECIALTY HOSPITAL-DENVER,1719 E 19TH AVE 5B,NOT AVAILABLE,DENVER,CO,80218,NOT AVAILABLE,(303) 563-3700,LONG TERM CARE,OPEN,65,DENVER,08031,USA,39.7466499240001,-104.967980623,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,"http://www.selectspecialtyhospitals.com/company/locations/denver.a
spx",NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,65,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.974664649999966,39.670323421000035,1829,1324,SELECT SPECIALTY HOSPITAL DENVER SOUTH CAMPUS,2525 S DOWNING RD,3RD FLOOR,DENVER,CO,80210,NOT AVAILABLE,(303) 715-7373,LONG TERM CARE,OPEN,-999,DENVER,08031,USA,39.670323421,-104.97466465,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.selectspecialtyhospitals.com/company/locations/denversouth.aspx,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,-999,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.968031053999937,39.745584915000045,1830,1325,EATING RECOVERY CENTER A BEHAVIORAL HOSPITAL,1830 FRANKLIN STREET,SUITE 500,DENVER,CO,80218,NOT AVAILABLE,(303) 825-8584,PSYCHIATRIC,OPEN,-999,DENVER,08031,USA,39.7455849150001,-104.968031054,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.eatingrecoverycenter.com/,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,-999,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.871182398999963,39.529089958000043,1831,1326,SKY RIDGE MEDICAL CENTER,10101 RIDGE GATE PARKWAY,NOT AVAILABLE,LONE TREE,CO,80124,NOT AVAILABLE,(720) 225-1000,GENERAL ACUTE CARE,OPEN,184,DOUGLAS,08035,USA,39.529089958,-104.871182399,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.skyridgemedcenter.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,184,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.907673132999946,39.562757797000067,1832,1327,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,8565 S POPLAR WAY,NOT AVAILABLE,LITTLETON,CO,80130,NOT AVAILABLE,(720) 348-2800,PSYCHIATRIC,OPEN,86,DOUGLAS,08035,USA,39.5627577970001,-104.907673133,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.highlandsbhs.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,86,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-107.911131445999956,40.04171090100003,1833,1328,PIONEERS MEDICAL CENTER,345 CLEVELAND STREET,NOT AVAILABLE,MEEKER,CO,81641,NOT AVAILABLE,(970) 878-5047,CRITICAL ACCESS,OPEN,46,RIO BLANCO,08103,USA,40.041710901,-107.911131446,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.pioneershospital.com,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - DISTRICT/AUTHORITY,-999,46,LEVEL IV,Y,2012-11-20T00:00:00.000Z
-104.630602987999964,38.28894404700003,1834,1329,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,1600 WEST 24TH ST,NOT AVAILABLE,PUEBLO,CO,81003,NOT AVAILABLE,(719) 546-4000,PSYCHIATRIC,OPEN,514,PUEBLO,08101,USA,38.288944047,-104.630602988,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cdhs.state.co.us/cmhip,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - STATE,-999,514,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-104.622806105999985,38.233765285000047,1835,1330,HAVEN BEHAVIORAL HOSPITAL OF SOUTHERN COLO,1008 MINNEQUA AVENUE,SUITE 6100,PUEBLO,CO,81004,NOT AVAILABLE,(719) 546-6000,PSYCHIATRIC,OPEN,-999,PUEBLO,08101,USA,38.2337652850001,-104.622806106,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.havenwarheroes.com/,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.827472750999959,39.731029964000065,1836,1331,SPALDING REHABILITATION HOSPITAL,900 POTOMAC STREET,NOT AVAILABLE,AURORA,CO,80011,NOT AVAILABLE,(303) 367-1166,REHABILITATION,OPEN,40,ARAPAHOE,08005,USA,39.7310299640001,-104.827472751,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.spaldingrehab.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,40,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-104.826973822999946,39.728130677000024,1837,1332,KINDRED HOSPITAL AURORA,700 POTOMAC ST,2ND FLOOR,AURORA,CO,80011,NOT AVAILABLE,(720) 857-8333,LONG TERM CARE,OPEN,37,ARAPAHOE,08005,USA,39.728130677,-104.826973823,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.khaurora.com/,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,37,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.831920864999972,39.690063276000046,1838,1333,"MEDICAL CENTER OF AURORA, THE",1501 S POTOMAC ST,NOT AVAILABLE,AURORA,CO,80012,NOT AVAILABLE,(303) 695-2600,GENERAL ACUTE CARE,OPEN,303,ARAPAHOE,08005,USA,39.690063276,-104.831920865,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.auroramed.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,303,II,Y,2012-11-20T00:00:00.000Z
-104.98054028599995,39.653856588000053,1839,1334,SWEDISH MEDICAL CENTER,501 E HAMPDEN AVENUE,NOT AVAILABLE,ENGLEWOOD,CO,80113,NOT AVAILABLE,(303) 788-5000,GENERAL ACUTE CARE,OPEN,343,ARAPAHOE,08005,USA,39.6538565880001,-104.980540286,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.swedishhospital.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,343,I,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-104.985306480999967,39.863385881000056,1840,1335,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,NOT AVAILABLE,THORNTON,CO,80229,NOT AVAILABLE,(303) 451-7800,GENERAL ACUTE CARE,OPEN,115,ADAMS,08001,USA,39.8633858810001,-104.985306481,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.northsuburban.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,115,NOT AVAILABLE,Y,2012-11-20T00:00:00.000Z
-104.979911302999938,39.850162107000081,1841,1336,VIBRA LONG TERM ACUTE CARE HOSPITAL,8451 PEARL ST,NOT AVAILABLE,THORNTON,CO,80229,NOT AVAILABLE,(303) 288-3000,LONG TERM CARE,OPEN,71,ADAMS,08001,USA,39.8501621070001,-104.979911303,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.vhdenver.com,NOT AVAILABLE,NOT AVAILABLE,08,PROPRIETARY,-999,71,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
-102.612282910999966,37.404370384000067,1842,1337,SOUTHEAST COLORADO HOSPITAL,373 E TENTH AVE,NOT AVAILABLE,SPRINGFIELD,CO,81073,NOT AVAILABLE,(719) 523-4501,CRITICAL ACCESS,OPEN,79,BACA,08009,USA,37.4043703840001,-102.612282911,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,2016-07-10T00:00:00.000Z,IMAGERY,2013-12-13T00:00:00.000Z,http://www.sechosp.org,NOT AVAILABLE,NOT AVAILABLE,08,GOVERNMENT - DISTRICT/AUTHORITY,-999,79,NOT AVAILABLE,NOT AVAILABLE,2012-11-20T00:00:00.000Z
